full time series of predicted survey index
survey year spp area pred_survey
4 27 8 1 5.35198e-12
4 27 9 1 2.64235e-11
4 27 10 1 7.93508e-13
4 28 1 1 2.98234e-12
4 28 2 1 5.46457e-34
4 28 3 1 3.79482e-08
4 28 4 1 3919.32
4 28 5 1 9.04716e-08
4 28 6 1 9.32343e-08
4 28 7 1 1.23142e-07
4 28 8 1 6.01395e-12
4 28 9 1 3.38741e-11
4 28 10 1 5.03805e-13
4 29 1 1 3.27363e-12
4 29 2 1 5.84487e-34
4 29 3 1 3.98636e-08
4 29 4 1 3781.61
4 29 5 1 1.31767e-07
4 29 6 1 1.04496e-07
4 29 7 1 1.25007e-07
4 29 8 1 5.87772e-12
4 29 9 1 3.7183e-11
4 29 10 1 3.64688e-13
4 30 1 1 1.95026e-12
4 30 2 1 3.33536e-34
4 30 3 1 2.26676e-08
4 30 4 1 2123.16
4 30 5 1 9.45189e-08
4 30 6 1 6.33378e-08
4 30 7 1 7.03927e-08
4 30 8 1 3.5249e-12
4 30 9 1 2.20823e-11
4 30 10 1 1.86434e-13
4 31 1 1 1.32685e-12
4 31 2 1 2.43112e-34
4 31 3 1 1.66252e-08
4 31 4 1 1717.84
4 31 5 1 8.4074e-08
4 31 6 1 5.05227e-08
4 31 7 1 5.20915e-08
4 31 8 1 2.70937e-12
4 31 9 1 1.68059e-11
4 31 10 1 1.41832e-13
4 32 1 1 7.26213e-13
4 32 2 1 1.56264e-34
4 32 3 1 1.0574e-08
4 32 4 1 1286.42
4 32 5 1 6.50138e-08
4 32 6 1 3.4294e-08
4 32 7 1 3.39776e-08
4 32 8 1 1.84808e-12
4 32 9 1 1.09042e-11
4 32 10 1 1.11729e-13
4 33 1 1 4.08817e-13
4 33 2 1 9.86793e-35
4 33 3 1 6.40924e-09
4 33 4 1 946.683
4 33 5 1 4.64493e-08
4 33 6 1 2.17943e-08
4 33 7 1 2.14072e-08
4 33 8 1 1.21661e-12
4 33 9 1 6.64806e-12
4 33 10 1 8.57356e-14
4 34 1 1 4.02473e-13
4 34 2 1 1.1112e-34
4 34 3 1 6.60023e-09
4 34 4 1 1187.38
4 34 5 1 5.50364e-08
4 34 6 1 2.98416e-08
4 34 7 1 2.32226e-08
4 34 8 1 1.34751e-12
4 34 9 1 7.10174e-12
4 34 10 1 1.04927e-13
4 35 1 1 4.91585e-13
4 35 2 1 1.57576e-34
4 35 3 1 8.20506e-09
4 35 4 1 1754.29
4 35 5 1 8.06932e-08
4 35 6 1 4.77588e-08
4 35 7 1 3.08034e-08
4 35 8 1 1.75026e-12
4 35 9 1 9.49721e-12
4 35 10 1 1.41664e-13
4 36 1 1 3.01067e-13
4 36 2 1 8.71413e-35
4 36 3 1 4.38519e-09
4 36 4 1 1031.05
4 36 5 1 4.91464e-08
4 36 6 1 3.14979e-08
4 36 7 1 1.64722e-08
4 36 8 1 8.9732e-13
4 36 9 1 5.44984e-12
4 36 10 1 8.3681e-14
4 37 1 1 3.44455e-13
4 37 2 1 7.10917e-35
4 37 3 1 3.79122e-09
4 37 4 1 1139.54
4 37 5 1 4.56332e-08
4 37 6 1 3.19211e-08
4 37 7 1 1.35474e-08
4 37 8 1 7.2501e-13
4 37 9 1 4.85265e-12
4 37 10 1 8.25259e-14
4 38 1 1 4.07186e-13
4 38 2 1 5.64125e-35
4 38 3 1 3.33498e-09
4 38 4 1 1209
4 38 5 1 4.74613e-08
4 38 6 1 2.97896e-08
4 38 7 1 1.11585e-08
4 38 8 1 5.96628e-13
4 38 9 1 4.1827e-12
4 38 10 1 7.98485e-14
4 39 1 1 5.92147e-13
4 39 2 1 5.39569e-35
4 39 3 1 3.63114e-09
4 39 4 1 1551.04
4 39 5 1 6.33205e-08
4 39 6 1 3.35023e-08
4 39 7 1 1.15239e-08
4 39 8 1 6.17626e-13
4 39 9 1 4.46855e-12
4 39 10 1 9.4384e-14
4 40 1 1 7.7786e-13
4 40 2 1 4.82166e-35
4 40 3 1 4.62276e-09
4 40 4 1 1853.47
4 40 5 1 7.40105e-08
4 40 6 1 3.40281e-08
4 40 7 1 1.14522e-08
4 40 8 1 6.12984e-13
4 40 9 1 4.53224e-12
4 40 10 1 1.06941e-13
4 41 1 1 6.42181e-13
4 41 2 1 2.83034e-35
4 41 3 1 4.03699e-09
4 41 4 1 1439.95
4 41 5 1 5.80242e-08
4 41 6 1 2.30375e-08
4 41 7 1 7.58058e-09
4 41 8 1 4.00342e-13
4 41 9 1 3.00654e-12
4 41 10 1 7.88179e-14
4 42 1 1 5.35665e-13
4 42 2 1 1.75958e-35
4 42 3 1 3.48797e-09
4 42 4 1 1160.36
4 42 5 1 4.62266e-08
4 42 6 1 1.93354e-08
4 42 7 1 5.30275e-09
4 42 8 1 2.74388e-13
4 42 9 1 2.13216e-12
4 42 10 1 6.02443e-14
5 1 1 1 8.08043e-15
5 1 2 1 6.04184e-12
5 1 3 1 2.13715e-38
5 1 4 1 5.77989e-15
5 1 5 1 11965
5 1 6 1 3.03028e-11
5 1 7 1 1.00119e-10
5 1 8 1 1.44772e-16
5 1 9 1 2.03589e-14
5 1 10 1 1.12093e-16
5 2 1 1 7.43665e-15
5 2 2 1 4.40788e-12
5 2 3 1 1.25053e-38
5 2 4 1 4.49641e-15
5 2 5 1 8605.54
5 2 6 1 1.68429e-11
5 2 7 1 6.30265e-11
5 2 8 1 7.20152e-16
5 2 9 1 1.49962e-14
5 2 10 1 3.95939e-17
5 3 1 1 1.14548e-14
5 3 2 1 5.79079e-12
5 3 3 1 1.58641e-38
5 3 4 1 6.98566e-15
5 3 5 1 14072.2
5 3 6 1 2.04444e-11
5 3 7 1 8.53659e-11
5 3 8 1 1.91327e-15
5 3 9 1 2.27722e-14
5 3 10 1 2.74324e-17
5 4 1 1 7.19568e-15
5 4 2 1 3.34783e-12
5 4 3 1 9.368e-39
5 4 4 1 4.78936e-15
5 4 5 1 10461.2
5 4 6 1 1.14812e-11
5 4 7 1 5.2946e-11
5 4 8 1 1.54948e-15
5 4 9 1 1.53373e-14
5 4 10 1 7.46578e-18
5 5 1 1 4.36386e-15
5 5 2 1 2.08201e-12
5 5 3 1 6.06038e-39
5 5 4 1 3.43943e-15
5 5 5 1 8110.44
5 5 6 1 6.95789e-12
5 5 7 1 3.51871e-11
5 5 8 1 1.15811e-15
5 5 9 1 1.09541e-14
5 5 10 1 2.21134e-18
5 6 1 1 2.86007e-15
5 6 2 1 1.26318e-12
5 6 3 1 3.75178e-39
5 6 4 1 2.29683e-15
5 6 5 1 5732.48
5 6 6 1 3.97574e-12
5 6 7 1 2.19797e-11
5 6 8 1 7.58169e-16
5 6 9 1 7.32418e-15
5 6 10 1 5.45778e-19
5 7 1 1 1.93382e-15
5 7 2 1 8.09576e-13
5 7 3 1 2.26847e-39
5 7 4 1 1.46601e-15
5 7 5 1 3800.3
5 7 6 1 2.18568e-12
5 7 7 1 1.31931e-11
5 7 8 1 4.85149e-16
5 7 9 1 4.73193e-15
5 7 10 1 1.27329e-19
5 8 1 1 3.08586e-15
5 8 2 1 1.58078e-12
5 8 3 1 3.56452e-39
5 8 4 1 2.33113e-15
5 8 5 1 6335.82
5 8 6 1 3.04489e-12
5 8 7 1 2.00408e-11
5 8 8 1 7.79524e-16
5 8 9 1 7.67056e-15
5 8 10 1 1.08044e-19
5 9 1 1 2.72023e-15
5 9 2 1 2.51198e-12
5 9 3 1 3.38586e-39
5 9 4 1 2.14181e-15
5 9 5 1 6097.61
5 9 6 1 2.48879e-12
5 9 7 1 1.78292e-11
5 9 8 1 7.20665e-16
5 9 9 1 7.17446e-15
5 9 10 1 4.83633e-20
5 10 1 1 2.40978e-15
5 10 2 1 4.91324e-12
5 10 3 1 3.46642e-39
5 10 4 1 2.03179e-15
5 10 5 1 6246.01
5 10 6 1 2.1273e-12
5 10 7 1 1.65233e-11
5 10 8 1 6.86324e-16
5 10 9 1 6.93146e-15
5 10 10 1 1.86794e-20
5 11 1 1 2.64408e-15
5 11 2 1 9.7523e-12
5 11 3 1 4.48934e-39
5 11 4 1 2.33899e-15
5 11 5 1 7767.8
5 11 6 1 2.25091e-12
5 11 7 1 1.89274e-11
5 11 8 1 7.80764e-16
5 11 9 1 8.1552e-15
5 11 10 1 8.99658e-21
5 12 1 1 1.04905e-15
5 12 2 1 6.0132e-12
5 12 3 1 2.22198e-39
5 12 4 1 9.82137e-16
5 12 5 1 3621.22
5 12 6 1 8.97731e-13
5 12 7 1 9.22685e-12
5 12 8 1 3.40262e-16
5 12 9 1 3.64689e-15
5 12 10 1 1.45598e-21
5 13 1 1 1.1707e-15
5 13 2 1 8.8511e-12
5 13 3 1 3.19612e-39
5 13 4 1 1.07728e-15
5 13 5 1 4520.6
5 13 6 1 9.59937e-13
5 13 7 1 1.25536e-11
5 13 8 1 3.99656e-16
5 13 9 1 4.32677e-15
5 13 10 1 4.4639e-22
5 14 1 1 1.15461e-15
5 14 2 1 1.17992e-11
5 14 3 1 5.2886e-39
5 14 4 1 1.21543e-15
5 14 5 1 5680.4
5 14 6 1 1.04073e-12
5 14 7 1 1.72396e-11
5 14 8 1 4.58408e-16
5 14 9 1 5.04827e-15
5 14 10 1 1.56704e-22
5 15 1 1 7.06851e-16
5 15 2 1 1.02239e-11
5 15 3 1 5.70243e-39
5 15 4 1 9.33071e-16
5 15 5 1 4801.81
5 15 6 1 7.62353e-13
5 15 7 1 1.56606e-11
5 15 8 1 3.55266e-16
5 15 9 1 3.98273e-15
5 15 10 1 5.80567e-23
5 16 1 1 3.72749e-16
5 16 2 1 8.34666e-12
5 16 3 1 5.30513e-39
5 16 4 1 6.49693e-16
5 16 5 1 3783.28
5 16 6 1 5.18982e-13
5 16 7 1 1.29288e-11
5 16 8 1 2.49703e-16
5 16 9 1 2.94765e-15
5 16 10 1 2.04029e-23
5 17 1 1 9.06904e-16
5 17 2 1 3.10282e-11
5 17 3 1 2.14559e-38
5 17 4 1 2.13826e-15
5 17 5 1 13975.4
5 17 6 1 1.64403e-12
5 17 7 1 4.87706e-11
5 17 8 1 8.22531e-16
5 17 9 1 1.03185e-14
5 17 10 1 2.73201e-23
5 18 1 1 1.1162e-16
5 18 2 1 4.78595e-12
5 18 3 1 3.89566e-39
5 18 4 1 3.07474e-16
5 18 5 1 2211.58
5 18 6 1 2.18983e-13
5 18 7 1 7.62063e-12
5 18 8 1 1.20452e-16
5 18 9 1 1.56875e-15
5 18 10 1 1.70777e-24
5 19 1 1 1.60222e-16
5 19 2 1 8.15385e-12
5 19 3 1 8.50258e-39
5 19 4 1 4.4242e-16
5 19 5 1 3495.87
5 19 6 1 2.91996e-13
5 19 7 1 1.17484e-11
5 19 8 1 1.752e-16
5 19 9 1 2.42676e-15
5 19 10 1 1.75907e-24
5 20 1 1 1.69268e-16
5 20 2 1 6.91656e-12
5 20 3 1 8.34604e-39
5 20 4 1 3.02092e-16
5 20 5 1 2633.45
5 20 6 1 1.85712e-13
5 20 7 1 8.54955e-12
5 20 8 1 1.46826e-16
5 20 9 1 1.84922e-15
5 20 10 1 8.86915e-25
5 21 1 1 3.19144e-16
5 21 2 1 1.10294e-11
5 21 3 1 1.55978e-38
5 21 4 1 4.30082e-16
5 21 5 1 4191.47
5 21 6 1 2.4292e-13
5 21 7 1 1.27163e-11
5 21 8 1 2.59364e-16
5 21 9 1 2.96873e-15
5 21 10 1 9.15417e-25
5 22 1 1 3.20652e-16
5 22 2 1 9.93202e-12
5 22 3 1 1.70879e-38
5 22 4 1 3.77444e-16
5 22 5 1 4030.74
5 22 6 1 1.93153e-13
5 22 7 1 1.1446e-11
5 22 8 1 2.70788e-16
5 22 9 1 2.87085e-15
5 22 10 1 5.62367e-25
5 23 1 1 4.39524e-16
5 23 2 1 1.36055e-11
5 23 3 1 2.60238e-38
5 23 4 1 4.85162e-16
5 23 5 1 5666.49
5 23 6 1 2.25784e-13
5 23 7 1 1.507e-11
5 23 8 1 3.94126e-16
5 23 9 1 4.0989e-15
5 23 10 1 4.88564e-25
5 24 1 1 5.02201e-16
5 24 2 1 1.8301e-11
5 24 3 1 3.53111e-38
5 24 4 1 5.93601e-16
5 24 5 1 7371.96
5 24 6 1 2.47491e-13
5 24 7 1 1.8502e-11
5 24 8 1 5.5223e-16
5 24 9 1 5.07366e-15
5 24 10 1 3.63354e-25
5 25 1 1 4.81404e-16
5 25 2 1 1.95879e-11
5 25 3 1 3.83522e-38
5 25 4 1 6.12074e-16
5 25 5 1 8286.06
5 25 6 1 2.27375e-13
5 25 7 1 1.89748e-11
5 25 8 1 6.3301e-16
5 25 9 1 5.1586e-15
5 25 10 1 2.25976e-25
5 26 1 1 3.99651e-16
5 26 2 1 1.85841e-11
5 26 3 1 3.76597e-38
5 26 4 1 5.7236e-16
5 26 5 1 8815.47
5 26 6 1 1.954e-13
5 26 7 1 1.81246e-11
5 26 8 1 6.48366e-16
5 26 9 1 5.00764e-15
5 26 10 1 1.36782e-25
5 27 1 1 4.86195e-16
5 27 2 1 2.51534e-11
5 27 3 1 5.08507e-38
5 27 4 1 7.44386e-16
5 27 5 1 13506.6
5 27 6 1 2.35934e-13
5 27 7 1 2.41956e-11
5 27 8 1 8.78477e-16
5 27 9 1 6.72897e-15
5 27 10 1 9.32714e-26
5 28 1 1 4.00784e-16
5 28 2 1 2.01696e-11
5 28 3 1 3.82766e-38
5 28 4 1 5.51734e-16
5 28 5 1 14620.3
5 28 6 1 1.61698e-13
5 28 7 1 1.82808e-11
5 28 8 1 6.66886e-16
5 28 9 1 5.47409e-15
5 28 10 1 2.74014e-26
5 29 1 1 2.41142e-16
5 29 2 1 1.18213e-11
5 29 3 1 2.09261e-38
5 29 4 1 2.92221e-16
5 29 5 1 11668
5 29 6 1 8.17649e-14
5 29 7 1 1.01899e-11
5 29 8 1 3.74706e-16
5 29 9 1 3.29257e-15
5 29 10 1 7.25916e-27
5 30 1 1 1.99382e-16
5 30 2 1 9.93039e-12
5 30 3 1 1.68855e-38
5 30 4 1 2.40595e-16
5 30 5 1 12320.9
5 30 6 1 6.16121e-14
5 30 7 1 8.45824e-12
5 30 8 1 3.13154e-16
5 30 9 1 2.87852e-15
5 30 10 1 3.38039e-27
5 31 1 1 8.422e-17
5 31 2 1 4.48897e-12
5 31 3 1 7.48486e-39
5 31 4 1 1.18351e-16
5 31 5 1 6796.76
5 31 6 1 2.56718e-14
5 31 7 1 3.88195e-12
5 31 8 1 1.45818e-16
5 31 9 1 1.35863e-15
5 31 10 1 8.69689e-28
5 32 1 1 5.90861e-17
5 32 2 1 3.64424e-12
5 32 3 1 5.8952e-39
5 32 4 1 1.10242e-16
5 32 5 1 6638.28
5 32 6 1 1.91406e-14
5 32 7 1 3.1953e-12
5 32 8 1 1.20714e-16
5 32 9 1 1.11339e-15
5 32 10 1 3.99014e-28
5 33 1 1 1.37527e-16
5 33 2 1 9.23688e-12
5 33 3 1 1.45351e-38
5 33 4 1 3.30195e-16
5 33 5 1 19036.2
5 33 6 1 4.36216e-14
5 33 7 1 8.05617e-12
5 33 8 1 3.16926e-16
5 33 9 1 2.72456e-15
5 33 10 1 6.1006e-28
5 34 1 1 7.86637e-17
5 34 2 1 5.86752e-12
5 34 3 1 9.31907e-39
5 34 4 1 2.39271e-16
5 34 5 1 12723.6
5 34 6 1 2.39177e-14
5 34 7 1 4.90313e-12
5 34 8 1 2.03072e-16
5 34 9 1 1.64182e-15
5 34 10 1 2.49143e-28
5 35 1 1 2.6873e-17
5 35 2 1 2.30261e-12
5 35 3 1 3.67297e-39
5 35 4 1 1.0014e-16
5 35 5 1 5162.6
5 35 6 1 7.81038e-15
5 35 7 1 1.78594e-12
5 35 8 1 7.60231e-17
5 35 9 1 6.07614e-16
5 35 10 1 6.20312e-29
5 36 1 1 4.89555e-18
5 36 2 1 4.11159e-13
5 36 3 1 6.76763e-40
5 36 4 1 1.93456e-17
5 36 5 1 1015.26
5 36 6 1 1.19603e-15
5 36 7 1 3.06286e-13
5 36 8 1 1.30387e-17
5 36 9 1 1.12582e-16
5 36 10 1 8.31769e-30
5 37 1 1 6.75614e-17
5 37 2 1 4.65125e-12
5 37 3 1 8.89305e-39
5 37 4 1 2.467e-16
5 37 5 1 13071.7
5 37 6 1 1.20928e-14
5 37 7 1 3.47616e-12
5 37 8 1 1.46531e-16
5 37 9 1 1.39005e-15
5 37 10 1 8.11492e-29
5 38 1 1 8.32283e-17
5 38 2 1 3.81811e-12
5 38 3 1 1.02685e-38
5 38 4 1 2.73084e-16
5 38 5 1 14064.2
5 38 6 1 9.13287e-15
5 38 7 1 2.9544e-12
5 38 8 1 1.24762e-16
5 38 9 1 1.23946e-15
5 38 10 1 6.03488e-29
5 39 1 1 8.59937e-17
5 39 2 1 2.39803e-12
5 39 3 1 9.05358e-39
5 39 4 1 2.43402e-16
5 39 5 1 12321.2
5 39 6 1 5.47694e-15
5 39 7 1 2.0031e-12
5 39 8 1 8.57375e-17
5 39 9 1 8.69514e-16
5 39 10 1 3.64653e-29
5 40 1 1 9.77812e-17
5 40 2 1 1.68908e-12
5 40 3 1 8.46348e-39
5 40 4 1 2.42246e-16
5 40 5 1 11351.4
5 40 6 1 3.78933e-15
5 40 7 1 1.57175e-12
5 40 8 1 6.85991e-17
5 40 9 1 6.95134e-16
5 40 10 1 2.57466e-29
5 41 1 1 1.09288e-16
5 41 2 1 1.26735e-12
5 41 3 1 7.9471e-39
5 41 4 1 2.51104e-16
5 41 5 1 11375.5
5 41 6 1 2.82899e-15
5 41 7 1 1.33274e-12
5 41 8 1 5.89062e-17
5 41 9 1 5.89426e-16
5 41 10 1 1.96822e-29
5 42 1 1 2.435e-17
5 42 2 1 2.03341e-13
5 42 3 1 1.49828e-39
5 42 4 1 5.38696e-17
5 42 5 1 2338.89
5 42 6 1 4.49295e-16
5 42 7 1 2.41053e-13
5 42 8 1 1.07254e-17
5 42 9 1 1.07879e-16
5 42 10 1 3.22896e-30
6 1 1 1 2.7106e-15
6 1 2 1 1.39306e-12
6 1 3 1 1.12547e-12
6 1 4 1 1.4455e-15
6 1 5 1 2.7945e-12
6 1 6 1 11803.6
6 1 7 1 2.50462e-11
6 1 8 1 1.18561e-15
6 1 9 1 4.71432e-15
6 1 10 1 3.06383e-16
6 2 1 1 9.7418e-16
6 2 2 1 4.89616e-13
6 2 3 1 3.17262e-13
6 2 4 1 5.24122e-16
6 2 5 1 1.03941e-12
6 2 6 1 3724.11
6 2 7 1 7.43578e-12
6 2 8 1 4.29619e-16
6 2 9 1 1.67181e-15
6 2 10 1 1.09825e-16
6 3 1 1 1.15788e-15
6 3 2 1 5.31503e-13
6 3 3 1 3.3257e-13
6 3 4 1 6.63119e-16
6 3 5 1 1.40525e-12
6 3 6 1 4455.69
6 3 7 1 8.22428e-12
6 3 8 1 5.05918e-16
6 3 9 1 2.1092e-15
6 3 10 1 1.23516e-16
6 4 1 1 9.9293e-16
6 4 2 1 4.1104e-13
6 4 3 1 2.62704e-13
6 4 4 1 6.04368e-16
6 4 5 1 1.36999e-12
6 4 6 1 4043.51
6 4 7 1 6.78756e-12
6 4 8 1 4.15272e-16
6 4 9 1 1.91038e-15
6 4 10 1 1.16347e-16
6 5 1 1 1.82331e-15
6 5 2 1 6.78778e-13
6 5 3 1 4.51278e-13
6 5 4 1 1.15062e-15
6 5 5 1 2.76171e-12
6 5 6 1 7782.97
6 5 7 1 1.19688e-11
6 5 8 1 7.62847e-16
6 5 9 1 3.6359e-15
6 5 10 1 2.39682e-16
6 6 1 1 1.55252e-15
6 6 2 1 5.48702e-13
6 6 3 1 3.72228e-13
6 6 4 1 1.02511e-15
6 6 5 1 2.57212e-12
6 6 6 1 6841.18
6 6 7 1 9.98128e-12
6 6 8 1 6.63741e-16
6 6 9 1 3.24539e-15
6 6 10 1 1.72284e-16
6 7 1 1 1.23972e-15
6 7 2 1 4.37099e-13
6 7 3 1 2.7974e-13
6 7 4 1 8.15263e-16
6 7 5 1 2.12677e-12
6 7 6 1 5310.27
6 7 7 1 7.47312e-12
6 7 8 1 5.01286e-16
6 7 9 1 2.6092e-15
6 7 10 1 1.21151e-16
6 8 1 1 1.18994e-15
6 8 2 1 5.27634e-13
6 8 3 1 2.71744e-13
6 8 4 1 8.03584e-16
6 8 5 1 2.18983e-12
6 8 6 1 5364.72
6 8 7 1 7.04865e-12
6 8 8 1 4.7467e-16
6 8 9 1 2.61802e-15
6 8 10 1 1.10714e-16
6 9 1 1 1.13909e-15
6 9 2 1 9.12623e-13
6 9 3 1 2.80959e-13
6 9 4 1 8.05658e-16
6 9 5 1 2.34868e-12
6 9 6 1 5817.96
6 9 7 1 6.86077e-12
6 9 8 1 4.66199e-16
6 9 9 1 2.66816e-15
6 9 10 1 9.37234e-17
6 10 1 1 1.03898e-15
6 10 2 1 1.72192e-12
6 10 3 1 2.77476e-13
6 10 4 1 7.39025e-16
6 10 5 1 2.28883e-12
6 10 6 1 5700.07
6 10 7 1 7.04783e-12
6 10 8 1 4.25861e-16
6 10 9 1 2.48625e-15
6 10 10 1 7.09407e-17
6 11 1 1 1.37016e-15
6 11 2 1 4.03258e-12
6 11 3 1 4.23992e-13
6 11 4 1 1.00625e-15
6 11 5 1 3.35223e-12
6 11 6 1 8133.11
6 11 7 1 1.13611e-11
6 11 8 1 5.76481e-16
6 11 9 1 3.44936e-15
6 11 10 1 9.66305e-17
6 12 1 1 1.56896e-15
6 12 2 1 6.6301e-12
6 12 3 1 5.59569e-13
6 12 4 1 1.12987e-15
6 12 5 1 4.16352e-12
6 12 6 1 9713.46
6 12 7 1 1.5234e-11
6 12 8 1 6.6226e-16
6 12 9 1 4.1127e-15
6 12 10 1 1.94552e-16
6 13 1 1 1.14199e-15
6 13 2 1 6.56392e-12
6 13 3 1 5.41362e-13
6 13 4 1 8.36423e-16
6 13 5 1 3.47492e-12
6 13 6 1 8002.77
6 13 7 1 1.34732e-11
6 13 8 1 5.18937e-16
6 13 9 1 3.28243e-15
6 13 10 1 1.84081e-16
6 14 1 1 8.13045e-16
6 14 2 1 6.48873e-12
6 14 3 1 6.64272e-13
6 14 4 1 7.08326e-16
6 14 5 1 3.23587e-12
6 14 6 1 7655.7
6 14 7 1 1.30244e-11
6 14 8 1 4.41989e-16
6 14 9 1 2.84305e-15
6 14 10 1 1.34038e-16
6 15 1 1 4.47052e-16
6 15 2 1 5.06828e-12
6 15 3 1 6.4566e-13
6 15 4 1 5.01453e-16
6 15 5 1 2.47824e-12
6 15 6 1 6668.09
6 15 7 1 1.01525e-11
6 15 8 1 3.03042e-16
6 15 9 1 2.02738e-15
6 15 10 1 8.153e-17
6 16 1 1 7.69507e-16
6 16 2 1 1.32617e-11
6 16 3 1 1.92522e-12
6 16 4 1 1.1401e-15
6 16 5 1 6.30386e-12
6 16 6 1 18241.6
6 16 7 1 2.5789e-11
6 16 8 1 6.68907e-16
6 16 9 1 4.83465e-15
6 16 10 1 1.65275e-16
6 17 1 1 4.86834e-16
6 17 2 1 1.24721e-11
6 17 3 1 1.96983e-12
6 17 4 1 9.607e-16
6 17 5 1 5.96954e-12
6 17 6 1 17068.5
6 17 7 1 2.38231e-11
6 17 8 1 5.97045e-16
6 17 9 1 4.31417e-15
6 17 10 1 1.33175e-16
6 18 1 1 7.58747e-17
6 18 2 1 2.09005e-12
6 18 3 1 3.88568e-13
6 18 4 1 1.5099e-16
6 18 5 1 1.02288e-12
6 18 6 1 2747.66
6 18 7 1 3.94665e-12
6 18 8 1 1.20359e-16
6 18 9 1 7.20921e-16
6 18 10 1 3.01102e-17
6 19 1 1 1.75695e-16
6 19 2 1 4.32808e-12
6 19 3 1 1.03082e-12
6 19 4 1 2.66447e-16
6 19 5 1 1.9691e-12
6 19 6 1 4882.74
6 19 7 1 7.27654e-12
6 19 8 1 2.65138e-16
6 19 9 1 1.37414e-15
6 19 10 1 9.0766e-17
6 20 1 1 2.74273e-16
6 20 2 1 6.8761e-12
6 20 3 1 1.89509e-12
6 20 4 1 3.45664e-16
6 20 5 1 2.83443e-12
6 20 6 1 6485.25
6 20 7 1 9.80677e-12
6 20 8 1 3.93344e-16
6 20 9 1 1.96613e-15
6 20 10 1 1.77054e-16
6 21 1 1 4.31352e-16
6 21 2 1 1.06749e-11
6 21 3 1 3.44802e-12
6 21 4 1 4.87471e-16
6 21 5 1 4.34247e-12
6 21 6 1 9754.05
6 21 7 1 1.40662e-11
6 21 8 1 6.08099e-16
6 21 9 1 3.06182e-15
6 21 10 1 3.49673e-16
6 22 1 1 2.8353e-16
6 22 2 1 6.67383e-12
6 22 3 1 2.62256e-12
6 22 4 1 3.00421e-16
6 22 5 1 2.87577e-12
6 22 6 1 6262.21
6 22 7 1 8.71315e-12
6 22 8 1 4.39136e-16
6 22 9 1 2.04322e-15
6 22 10 1 2.82931e-16
6 23 1 1 5.4599e-16
6 23 2 1 1.30531e-11
6 23 3 1 5.70252e-12
6 23 4 1 5.54919e-16
6 23 5 1 5.73421e-12
6 23 6 1 11856
6 23 7 1 1.62515e-11
6 23 8 1 9.41352e-16
6 23 9 1 4.14599e-15
6 23 10 1 5.43165e-16
6 24 1 1 1.88759e-16
6 24 2 1 5.09561e-12
6 24 3 1 2.2456e-12
6 24 4 1 1.97161e-16
6 24 5 1 2.22762e-12
6 24 6 1 4312.78
6 24 7 1 5.75366e-12
6 24 8 1 3.49343e-16
6 24 9 1 1.49528e-15
6 24 10 1 1.68444e-16
6 25 1 1 8.62179e-17
6 25 2 1 2.63989e-12
6 25 3 1 1.18056e-12
6 25 4 1 9.78939e-17
6 25 5 1 1.22592e-12
6 25 6 1 2196.82
6 25 7 1 2.84014e-12
6 25 8 1 1.70135e-16
6 25 9 1 7.48059e-16
6 25 10 1 7.01293e-17
6 26 1 1 1.7093e-16
6 26 2 1 6.14175e-12
6 26 3 1 2.84267e-12
6 26 4 1 2.23312e-16
6 26 5 1 3.36773e-12
6 26 6 1 5377.86
6 26 7 1 6.62138e-12
6 26 8 1 3.80108e-16
6 26 9 1 1.76996e-15
6 26 10 1 1.42499e-16
6 27 1 1 1.00897e-16
6 27 2 1 4.13197e-12
6 27 3 1 1.9079e-12
6 27 4 1 1.44451e-16
6 27 5 1 3.08231e-12
6 27 6 1 3838.93
6 27 7 1 4.3787e-12
6 27 8 1 2.33851e-16
6 27 9 1 1.16881e-15
6 27 10 1 6.73649e-17
6 28 1 1 9.17323e-17
6 28 2 1 3.75646e-12
6 28 3 1 1.62822e-12
6 28 4 1 1.21101e-16
6 28 5 1 3.61952e-12
6 28 6 1 3601.6
6 28 7 1 3.74125e-12
6 28 8 1 1.9084e-16
6 28 9 1 1.07094e-15
6 28 10 1 3.67137e-17
6 29 1 1 5.30626e-17
6 29 2 1 2.0912e-12
6 29 3 1 8.45507e-13
6 29 4 1 6.09427e-17
6 29 5 1 2.41362e-12
6 29 6 1 2054.65
6 29 7 1 1.97671e-12
6 29 8 1 1.02813e-16
6 29 9 1 6.10807e-16
6 29 10 1 1.72292e-17
6 30 1 1 5.17883e-17
6 30 2 1 1.98e-12
6 30 3 1 7.68971e-13
6 30 4 1 5.73957e-17
6 30 5 1 2.7332e-12
6 30 6 1 2055.41
6 30 7 1 1.84765e-12
6 30 8 1 1.01809e-16
6 30 9 1 6.00942e-16
6 30 10 1 1.87515e-17
6 31 1 1 1.01502e-16
6 31 2 1 4.18311e-12
6 31 3 1 1.59307e-12
6 31 4 1 1.35065e-16
6 31 5 1 6.99331e-12
6 31 6 1 4594.58
6 31 7 1 3.96498e-12
6 31 8 1 2.30057e-16
6 31 9 1 1.32152e-15
6 31 10 1 4.6685e-17
6 32 1 1 6.14671e-17
6 32 2 1 2.98118e-12
6 32 3 1 1.10148e-12
6 32 4 1 1.10941e-16
6 32 5 1 5.79961e-12
6 32 6 1 3574.82
6 32 7 1 2.87108e-12
6 32 8 1 1.70797e-16
